Image_Name: Unicode_Text
219_P170_B5_L08_W05.tif : ಗೇಣಿಯಲ್ಲ.
219_P171_B2_L04_W05.tif : ಉದ್ಭವವಾಗುತ್ತಿರುತ್ತದೆ.
219_P171_B2_L08_W01.tif : ದೀರ್ಘಾವಧಿ
219_P171_B3_L02_W06.tif : ವ್ಯತ್ಯಾಸಾತ್ಮಕ
219_P171_B7_L10_W01.tif : ಅಭಿಪ್ರಾಯಪಟ್ಟಿದ್ದಾನೆ.
219_P172_B2_L01_W05.tif : ಎನ್.
219_P172_B2_L04_W02.tif : ಪ್ರಯೋಗ
219_P172_B2_L04_W05.tif : ದರವು
219_P172_B2_L05_W03.tif : ಹೂಟೆಯ
219_P172_B2_L05_W04.tif : ಪಾವತಿಯಾಗಿದೆ.
219_P172_B2_L09_W03.tif : ದೊರೆಯುವ
219_P172_B2_L13_W03.tif : ಬದಲಾವಣೆಯಾಗಿರುತ್ತದೆ.
219_P172_B2_L14_W01.tif : ಗಳು
219_P172_B2_L15_W04.tif : ನೈಜ
219_P172_B2_L18_W03.tif : ಲಾಭದರವು
219_P172_B3_L01_W03.tif : ಪೈಪೋಟಿ
219_P172_B3_L03_W02.tif : ಇದ್ದರೆ
219_P172_B3_L03_W05.tif : ಪರಸ್ಪರ
219_P172_B4_L03_W01.tif : ಪರಿಮಾಣ
219_P172_B4_L05_W06.tif : ಸ೦ಗ್ರಾಹಾಧಿಕಾರ
219_P173_B3_L02_W07.tif : ನಿಯಮ
219_P173_B3_L06_W05.tif : ಇನ್ನಷ್ಟು
219_P173_B3_L08_W03.tif : ಕಡಿಮೆಯಾಗುತ್ತದೆ.
219_P173_B3_L10_W01.tif : ಅಭಿಮತವಾಗಿತ್ತು.
219_P173_B4_L02_W01.tif : ಕ್ಷೇಮದ
219_P173_B4_L02_W02.tif : ದೃಷ್ಠಿಯಿ೦ದ
219_P173_B4_L04_W01.tif : ತೆಯ
219_P173_B4_L05_W03.tif : ಕಡಿಮೆಯಾದಾಗ
219_P173_B5_L02_W06.tif : ಅನುಭೋಗಿಯ
219_P174_B2_L01_W05.tif : ಯೋಗಕ್ಷೇಮವನ್ನು
219_P174_B3_L01_W02.tif : ಯೋಗ
219_P174_B3_L02_W02.tif : ಯೋಗಕ್ಷೇಮ
219_P174_B4_L01_W04.tif : ಮಾನವ
219_P174_B5_L01_W02.tif : ಆದಾಯ
219_P174_B5_L01_W03.tif : ವಿತರಣೆಯಲ್ಲಿ
219_P174_B9_L03_W01.tif : ಸಮೂಹ
219_P174_B9_L09_W05.tif : ಸಿದ್ಧಾ೦ತ
219_P175_B3_L01_W05.tif : ಕ್ಷೇಮದ
219_P175_B3_L04_W06.tif : ಬೆಲೆ
219_P175_B3_L09_W01.tif : ಮಾರ್ಷಲ್
219_P176_B2_L01_W02.tif : ರಾಬಿಸನ್
219_P176_B2_L02_W02.tif : ಸ೦ಬ೦ಧಿಸಿದ೦ತೆ
219_P176_B2_L09_W04.tif : ಕಾ೦ಪಿಟೀಶನ್
219_P176_B5_L03_W05.tif : ವಿಶ್ಲೇಷಣೆ
219_P177_B2_L01_W04.tif : ಪೈಪೋಟಿಯ
219_P177_B2_L02_W02.tif : ಪರಿಪೂರ್ಣ
219_P177_B2_L05_W05.tif : ಸಮಮಟ್ಟದ
219_P177_B2_L06_W02.tif : ಪೈಪೋಟಿಯಲ್ಲಿ
219_P177_B3_L01_W05.tif : ಇರುವುದಿಲ್ಲ.
219_P177_B4_L02_W02.tif : ರೇಖೆಗಳಾಗಿವೆ.
219_P177_B4_L08_W07.tif : ಉತ್ಪನ್ನ
219_P177_B4_L09_W02.tif : ನಿರ್ಧರಿಸುತ್ತದೆ.
219_P177_B4_L14_W03.tif : ಪೈಪೋಟಿಯ
219_P178_B4_L04_W06.tif : ಎದುರಾಳಿ
219_P178_B6_L02_W07.tif : ನಿಯಮಿತ
219_P178_B6_L07_W03.tif : ಉತ್ಪಾದನೆಯ
219_P178_B6_L07_W06.tif : ಘಟಕಗಳಿ೦ದಾಗಿ
219_P178_B7_L04_W02.tif : ಸೀಮಾ೦ತ
219_P179_B4_L06_W03.tif : ಸ೦ಘಟನೆಗಳು
219_P179_B4_L08_W02.tif : ಅನುಷ್ಠಾನಗೊಳಿಸಬೇಕು
219_P179_B6_L04_W04.tif : ಸಿಕೊಳ್ಳಲು
219_P180_B2_L02_W03.tif : ಪ್ರಚೋದಿಸಲು
219_P180_B4_L02_W05.tif : ಪೂರೈಕೆಯ
219_P180_B4_L03_W03.tif : ಪೂರೈಕೆಗೆ
219_P180_B5_L04_W01.tif : ನೈಜ
219_P180_B6_L01_W01.tif : ಮೂರು
219_P180_B6_L02_W05.tif : ಸ್ಥಿರವಗಿದ್ದರೆ,
219_P180_B6_L03_W02.tif : ಮಾತ್ರ
219_P180_B6_L03_W06.tif : ಇರುವುದಿಲ್ಲ.
219_P180_B6_L04_W02.tif : ಸ್ಥಿರವಾಗಿದ್ದರೆ,
219_P180_B7_L06_W05.tif : ಹೇಳಲಾಗಿದೆ.
219_P181_B2_L01_W01.tif : ಸ೦ಪ್ರದಾಯ
219_P181_B2_L03_W06.tif : ಪರಿಗಣಿಸಲ್ಪಟ್ಟಿದೆ.
219_P181_B3_L01_W05.tif : ಕಲ್ಪನೆಯನ್ನು
219_P181_B3_L12_W03.tif : ಹಗಾಗಿ
219_P181_B3_L13_W03.tif : ಅರ್ಥವ್ಯವಸ್ಥೆಯಲ್ಲಿನ
219_P181_B4_L01_W04.tif : ಲಾಭ
219_P181_B4_L06_W03.tif : ಸ೦ಚಯನ
219_P181_B4_L06_W04.tif : ಇಚ್ಛೆಯಾಗಿದೆ.
219_P181_B5_L03_W03.tif : ನಿರುದ್ಯೋಗ
219_P181_B5_L03_W05.tif : ತಾ೦ತ್ರಿಕ
219_P181_B5_L04_W03.tif : ಅಭಿಪ್ರಾಯದ೦ತೆ
219_P181_B5_L05_W02.tif : ಬ೦ಡವಾಳ
219_P181_B5_L05_W03.tif : ಸ೦ಚಯನದ
219_P181_B5_L05_W06.tif : ಲಾಭ
219_P182_B2_L03_W02.tif : ಜನಸ೦ಖ್ಯಾ
219_P182_B3_L02_W02.tif : ಬ೦ಡವಾಳ
219_P182_B3_L07_W02.tif : ಸಮಾನವಾದ
219_P182_B3_L07_W03.tif : ಹೆಚ್ಚಳವು
219_P182_B5_L10_W01.tif : ದ್ದಾಳೆ.
219_P182_B5_L10_W09.tif : ಕ್ಷೇಪವು
219_P182_B5_L11_W05.tif : ಘೋಷಿಸಿದ್ದಾಳೆ.
219_P184_B2_L01_W01.tif : ಬರ್ಲಿನ್
219_P184_B3_L02_W04.tif : ಅವುಗಳೆರಡರ
219_P184_B3_L03_W03.tif : ಚೇ೦ಬರ್ಲಿನ್
219_P184_B3_L05_W04.tif : ಉತ್ಪಾದಕರ
219_P184_B3_L06_W05.tif : ಉದ್ಯಮಕ್ಕೆ
219_P184_B3_L09_W04.tif : ಉತ್ಪಾದಕ
219_P184_B3_L14_W07.tif : ಏಕಸ್ವಾಮ್ಯಕ್ಕೆ
219_P184_B4_L09_W06.tif : ಇದನ್ನು
219_P184_B4_L10_W01.tif : ಪೈಪೋಟಿ
219_P184_B4_L11_W04.tif : ಯಾವುದೇ
219_P184_B4_L13_W02.tif : ಕಾರ್ಖಾನೆಗಳು
219_P185_B3_L02_W04.tif : ಪ್ರವೇಶಿಸಬಹುದು.
219_P185_B3_L02_W06.tif : ಕೈಗಾರಿಕೆ
219_P185_B3_L07_W01.tif : ಪ್ರವೇಶಿಸುತ್ತದೆ.
219_P185_B4_L06_W05.tif : ತೋರಿಸುದರ
219_P185_B4_L07_W06.tif : ಪ್ಯಾಕಿ೦ಗ್
219_P185_B4_L10_W05.tif : ತೋರಿಸುದರ
219_P185_B4_L17_W05.tif : ಸ್ವಾಮ್ಯಯುತ
219_P185_B5_L01_W05.tif : ಮಾರಾಟ
219_P185_B5_L03_W06.tif : ಪ್ರದರ್ಶನ.
219_P187_B2_L02_W04.tif : ಹೇಳುತ್ತಾನೆ.
219_P187_B4_L02_W04.tif : ಅತಿಯಾಗಿದ್ದರೆ
219_P187_B4_L04_W07.tif : ಕಾರ್ಖಾನೆಗಳು
219_P187_B4_L05_W02.tif : ಅನುಭವಿಸಬೇಕಾಗುತ್ತದೆ.
219_P187_B5_L03_W07.tif : ಮಿತವ್ಯಯಗಳು
219_P187_B5_L08_W06.tif : ಪಡೆದುಕೊಳ್ಳುತ್ತಾನೆ.
219_P187_B5_L09_W01.tif : ಉತ್ಪಾದನಾ೦ಗಗಳ
219_P188_B2_L01_W03.tif : ಅಪವ್ಯಯಗಳ
219_P188_B2_L01_W05.tif : ಪರಿಣಾಮದಿ೦ದಾಗಿ
219_P188_B2_L02_W08.tif : ಸ್ಥಿತಿಯನ್ನು
219_P188_B3_L01_W06.tif : ಪೈಪೋಟಿಯಲ್ಲಿ
219_P188_B3_L05_W04.tif : ಆ
219_P188_B3_L06_W03.tif : ನಿರ್ಣಯಿಸಿದರೆ
219_P188_B3_L07_W06.tif : ಪರಿಪೂರ್ಣ
219_P188_B3_L08_W01.tif : ಸ್ಥಾಪಕವನ್ನು
219_P188_B3_L09_W03.tif : ಕೈಗಾರಿಕಾ
219_P188_B3_L11_W03.tif : ಪ್ರಸ್ತುತಪಡಿಸುತ್ತಾನೆ.
219_P188_B3_L11_W05.tif : ಸಮತೋಲನ
219_P188_B3_L12_W03.tif : ಸ್ವಾತ೦ತ್ರ್ಯದಿ೦ದಾಗಿ
219_P188_B4_L01_W02.tif : ಪರಿಪೂರ್ಣ
219_P188_B4_L01_W03.tif : ಪೈಫೋಟಿ
219_P188_B4_L01_W04.tif : ಮತ್ತು
219_P188_B4_L02_W03.tif : ಪರಿಪೂರ್ಣ
219_P188_B5_L04_W07.tif : ಅ೦ದರೆ
219_P188_B5_L06_W02.tif : ಗು೦ಪಿನಲ್ಲಿರುವ
219_P188_B5_L07_W02.tif : ಅನುಭೋಗಿಯ
219_P188_B5_L07_W03.tif : ಅಭಿರುಚಿ
219_P188_B5_L07_W04.tif : ಮತ್ತು
219_P188_B5_L07_W06.tif : ಅನುಗುಣವಾಗಿ
219_P189_B3_L01_W03.tif : ಮರೆಮಾತಲು
219_P189_B4_L04_W03.tif : ಅಲ್ಪಾವಧಿಯ
219_P189_B4_L05_W06.tif : ಕೈಗಾರಿಕೆಗಳ
219_P189_B5_L01_W01.tif : ಹೊಸ
219_P189_B5_L02_W01.tif : ವಿಸ್ತರಣೇಯಿ೦ದಾಗಿ
219_P190_B2_L01_W05.tif : ಮಾರಾಟ
219_P190_B2_L06_W06.tif : ವೆಚ್ಚದ
219_P190_B4_L06_W04.tif : ವಸ್ತುವಿನ
219_P190_B4_L07_W05.tif : ಇನ್ನೊಬ್ಬ
219_P190_B4_L09_W06.tif : ಚೇ೦ಬರ್ಲಿನ್
219_P192_B2_L01_W05.tif : ಹೆಚ್ಚಿಸಬಹುದು.
219_P192_B3_L04_W02.tif : ಸ್ವಾಮ್ಯಯುತ
219_P192_B5_L03_W02.tif : ಉಪಯೋಗಿಸುವುದಿಲ್ಲ
219_P192_B5_L04_W06.tif : ಸಮೀಕ್ಷೆಯು
219_P193_B2_L06_W03.tif : ಸಾಗಿಸಬೇಕಾಗುತ್ತದೆ.
219_P193_B4_L07_W02.tif : ಉದ್ದೇಶವುಳ್ಳವುಗಳಾಗಿವೆ.
219_P193_B4_L12_W02.tif : ಭಾವಿಸಲಾಗಿದೆ.
219_P193_B5_L02_W05.tif : ಪಾತ್ರವಾಗಿದೆ.
219_P193_B5_L03_W02.tif : ವಿಮರ್ಶಕರು
219_P194_B3_L06_W02.tif : ಕಾರ್ಖಾನೆಗಳಿಗೆ
219_P195_B3_L09_W05.tif : ಇಪ್ಪತ್ತನೆಯ
219_P195_B3_L10_W05.tif : ಕೇನ್ಸ್
219_P195_B3_L12_W01.tif : ಸ್ಥಾನವನ್ನು
219_P195_B4_L05_W07.tif : ಕ್ಷೇತ್ರಗಳಲ್ಲಿ
219_P196_B4_L04_W04.tif : ವಾಸ್ತವವಾದಿಯನ್ನಾಗಿಸಿದ್ದವು.
219_P196_B4_L08_W11.tif : ವಿತ್ತೀಯ
219_P196_B5_L01_W05.tif : ಬೇಡಿಕೆ)
219_P196_B5_L02_W06.tif : ಆಧರಿಸಿದ
219_P196_B5_L03_W02.tif : ಪೂರ್ಣೋದ್ಯೋಗ
219_P196_B5_L09_W04.tif : ಉದ್ಯೋಗ
219_P196_B5_L09_W05.tif : ಆದಾಯ
219_P197_B2_L01_W02.tif : ನಿರ್ಧರಿಸುವುದರಿ೦ದ
219_P197_B2_L01_W03.tif : ಪರಿಣಾಮಕಾರಿ
219_P197_B2_L01_W05.tif : ಏರಿಳಿತವಾದರೆ
219_P197_B2_L09_W04.tif : ಸಹಾಯಕವಾಗುವುದು.
219_P197_B3_L01_W02.tif : ಪೂರ್ಣೋದ್ಯೋಗ
219_P197_B3_L04_W04.tif : ಅರ್ಥವ್ಯವಸ್ಥೆಯ
219_P197_B3_L05_W04.tif : ನಿರುದ್ಯೋಗದ
219_P197_B3_L08_W05.tif : ಪರಿಣಾಮಕಾರಿ
219_P197_B4_L01_W03.tif : ಸಿದ್ಧಾ೦ತವನ್ನು
219_P197_B4_L03_W03.tif : ಅವಲ೦ಬಿಸಿರುತ್ತದೆ.
219_P197_B4_L04_W04.tif : ಮತ್ತು
219_P197_B4_L05_W02.tif : ಅಲ್ಪಾವಧಿಯಲ್ಲಿ
219_P197_B4_L07_W03.tif : ಸಮಗ್ರ
219_P197_B4_L08_W05.tif : ನಿರ್ಧಾರವಗುತ್ತದೆ.
219_P197_B4_L13_W06.tif : ಬಡ್ಡಿಯ
219_P200_B3_L05_W01.tif : ಅನುಭೋಗ
219_P200_B4_L01_W05.tif : ಸ೦ಬ೦ಧವನ್ನು
219_P200_B4_L01_W06.tif : ಮಾಪನ
219_P200_B4_L05_W05.tif : ಒ೦ದು
219_P200_B4_L07_W07.tif : ಪ್ರವೃತ್ತಿಯ
219_P200_B8_L02_W03.tif : ಬದಲಾವಣೆಯನ್ನು
219_P200_B8_L06_W06.tif : ಅನುಭೋಗದಲ್ಲಾಗುವ
219_P201_B2_L01_W02.tif : ಆದಾಯದಲ್ಲಾಗುವ
219_P201_B5_L01_W01.tif : ಉದಾಹರಣೆ
219_P201_B5_L01_W05.tif : ರೂ
219_P201_B5_L02_W01.tif : ಯಾಯಿತೆ೦ದು
219_P201_B6_L01_W03.tif : ಅಧಿಕವಾದಾಗ
219_P201_B6_L03_W05.tif : ಸೀಮಾ೦ತ
219_P201_B7_L02_W03.tif : ನಿಯಮವನ್ನು
219_P201_B7_L04_W02.tif : ಹೆಚ್ಚಾಗುತ್ತದೆ.
219_P201_B7_L04_W07.tif : ಅನುಭೋಗ
219_P201_B7_L05_W04.tif : ನಿಷ್ಪತ್ತಿಗಿ೦ತ
219_P201_B8_L02_W01.tif : ಪೂರೈಸಲ್ಪಡಬೇಕು:
219_P201_B8_L04_W02.tif : ಯುದ್ಧ
219_P202_B2_L01_W03.tif : ಅವುಭೋಗದ
219_P202_B2_L01_W05.tif : ಉತ್ಪಾದನೆಯಲ್ಲಿ
219_P202_B2_L01_W06.tif : ಸರಕಾರದ
219_P203_B2_L01_W03.tif : ಹಣಕಾಸಿನ
219_P203_B4_L04_W03.tif : ಬೇಡಿಕೆಯೊಡಗೂಡಿ
219_P203_B5_L04_W04.tif : ಸ್ವಾಯುತ
219_P203_B5_L06_W02.tif : ಹೂಟೆಯು
219_P203_B5_L06_W04.tif : ಹೂಟೆಯ
219_P205_B2_L02_W02.tif : ಆದಾಯ
219_P205_B2_L03_W05.tif : ಮಾಡುವ
219_P205_B2_L05_W01.tif : ಕ್ರಿಯೆಯೊಡನೆ
219_P205_B2_L07_W04.tif : ಕಾಹ್ನ್
219_P205_B2_L13_W03.tif : ಆದಾಯ
219_P205_B2_L21_W01.tif : ಹೊಸ
219_P205_B2_L21_W03.tif : ತಳಹದಿಯಾಗಿದೆ.
219_P205_B3_L01_W07.tif : ಹೆಚ್ಚಳ
219_P205_B3_L02_W01.tif : ಭೋಗದ
219_P205_B3_L03_W04.tif : (ಅ೦ತಿಮ
219_P205_B4_L01_W02.tif : ಬದಲಾವಣೆಯನ್ನು
219_P205_B4_L05_W05.tif : ಪ್ರವೃತ್ತಿಹೆಚ್ಚಾದ೦ತೆ
219_P207_B2_L01_W02.tif : ಸಂದರ್ಭಗಳಿಗಾಗಿ,
219_P207_B2_L01_W06.tif : ಮುಂತಾದ
219_P207_B2_L03_W05.tif : ವ್ಯವಹಾರ
219_P207_B2_L07_W02.tif : ಇದ್ದರೂ,
219_P207_B3_L08_W06.tif : ಆವರ್ತಗಳನ್ನು
219_P207_B5_L04_W08.tif : ಬೆಲೆಗಳು
219_P208_B2_L03_W04.tif : ಕಂಡುಹಿಡಿಯಲು
219_P208_B2_L12_W06.tif : ಬೆಲೆಯಲ್ಲಿ
219_P208_B3_L02_W04.tif : ಉತ್ಪಾದನಾ
219_P208_B3_L06_W04.tif : ಹೆಚ್ಚಳವು
219_P208_B4_L04_W07.tif : ಕಡಿತವು,
219_P208_B4_L05_W03.tif : ಕಾರಣವಾಗಿ
219_P208_B4_L05_W06.tif : ಹೂಟೆ
219_P208_B4_L06_W05.tif : ಹೀಗೆ
219_P208_B4_L07_W02.tif : ಕಾಲದಲ್ಲಿ
219_P208_B4_L07_W06.tif : ಹೂಟೆ
219_P208_B5_L01_W05.tif : ನೀತಿಯನ್ನು
219_P209_B2_L02_W04.tif : ನಿವಾರಣೆಯಗುತ್ತದೆ.
219_P209_B6_L03_W07.tif : ನಿಯಂತ್ರಣ
219_P209_B6_L05_W02.tif : ಸಾಧನೆಯ
219_P209_B7_L02_W07.tif : ಕಾರ್ಯವೆಂದು
219_P210_B4_L09_W07.tif : ಸಿದ್ಧಾಂತ
219_P210_B4_L10_W01.tif : ಹೆಚ್ಚು
219_P210_B4_L14_W06.tif : ಅರ್ಥಶಾಸ್ತ್ರಜ್ಞರಿಗೆ
219_P210_B4_L14_W07.tif : ಹೊಸ
219_P212_B2_L03_W01.tif : ಉದ್ಯಮಗಳಲ್ಲಿ
219_P212_B2_L03_W03.tif : ಹೂಟಿ
219_P212_B3_L01_W05.tif : ಅನುಭೋಗೆ
219_P212_B4_L03_W07.tif : ಸತೂಕದ
219_P212_B4_L07_W04.tif : ಇನ್ನೊಂದೂ
219_P212_B4_L09_W03.tif : ನರ್ಕ್ಸ್
219_P212_B5_L03_W05.tif : ಉತ್ಪನ್ನವು
219_P212_B5_L04_W03.tif : ಸಾಮಾಜಿಕ
219_P212_B5_L04_W04.tif : ಸೀಮಾಂತ
219_P212_B5_L04_W05.tif : ಉತ್ಪನ್ನಕ್ಕನುಗುಣ
219_P213_B2_L01_W02.tif : ಬೆಳವಣಿಗೆ
219_P213_B3_L02_W07.tif : ದೊಡ್ಡ
219_P213_B4_L01_W03.tif : ಸಿದ್ಧಾಂತದ
219_P213_B4_L03_W01.tif : ನರ್ಕ್ಸ್
219_P213_B4_L08_W05.tif : ಅಗತ್ಯಗಳಿಗೆ
219_P213_B4_L09_W04.tif : ಮಾರಾಟವಾಗಿ,
219_P213_B4_L12_W02.tif : ಬೇಡಿಕೆಯ
219_P213_B5_L01_W05.tif : ಕಾರಣಗಳಿಗಾಗಿ
219_P213_B5_L06_W06.tif : ಅವುಗಳ
219_P214_B3_L10_W04.tif : ಹಾಗಾಗದಿದ್ದರೆ
219_P214_B4_L02_W02.tif : ಅಂಶಗಳನ್ನು
219_P214_B4_L07_W01.tif : ಉತ್ಪಾದನೆಯ
219_P214_B4_L13_W04.tif : ಸಮರ್ಥಿಸಿದ್ದಾನೆ.
219_P215_B2_L01_W02.tif : ಸಾಧಿಸುವ
219_P215_B3_L07_W05.tif : ಕ್ಷೇಪ
219_P215_B3_L08_W02.tif : ಬೆಳವಣಿಗೆಯು
219_P215_B3_L08_W03.tif : ಸಾಮಾಜಿಕ
219_P216_B2_L04_W04.tif : ಬದಲಾಗಿ
219_P216_B2_L09_W06.tif : ಪರಸ್ಪರ
219_P216_B2_L13_W03.tif : ಹೂಟಿಯ
219_P216_B4_L01_W03.tif : ಅಸಮತೂಕದ
219_P217_B2_L02_W01.tif : ಬೆಳವಣಿಗೆಯ
219_P217_B2_L05_W06.tif : ಸೃಷ್ಟಿಸುವ
219_P217_B3_L06_W01.tif : ಅಗತ್ಯವೆಂಬ
219_P219_B2_L01_W01.tif : ಮೌಲ್ಯೋತ್ಪಾದಕ
219_P219_B4_L06_W04.tif : ಯೋಜನೆಯಲ್ಲಿ
219_P219_B4_L09_W01.tif : ಹ೦ತದಲ್ಲಿ
219_P220_B2_L01_W05.tif : ಯೋಜನೆಗಳಲ್ಲಿ
219_P220_B2_L03_W01.tif : ಗರಿಷ್ಠವಾಗಿರುತ್ತದೆ೦ದು
219_P220_B3_L07_W06.tif : ಪರಸ್ಪರಾವ
219_P220_B4_L02_W01.tif : ಪ್ರಬಲವಾಗಿರುವುದರಿ೦ದ
219_P220_B6_L01_W03.tif : ಹರ್ಷಮನ್ನನ
219_P220_B6_L04_W02.tif : ನೀಡುವುದಿಲ್ಲ.
219_P221_B2_L13_W02.tif : ಬಾಹುಳ್ಳವೂ
219_P221_B3_L01_W06.tif : ಹೆಚ್ಚು
219_P221_B5_L02_W05.tif : ಪ್ರಶಸ್ತಿಯನ್ನು
219_P223_B2_L01_W03.tif : ಏರಿಳಿತಗಳನ್ನು
219_P223_B3_L03_W01.tif : ವ್ಯಾಪಾರ
219_P223_B3_L04_W07.tif : ಈ
219_P223_B4_L05_W06.tif : ಪ್ರಾಪ್ತವಾಯಿತು.
219_P223_B5_L05_W03.tif : ಬಡರಾಷ್ಟಗಳ
219_P223_B6_L04_W01.tif : ರಾಷ್ಟಗಳಲ್ಲಿ
219_P223_B6_L09_W05.tif : ಕೃತಿಯಲ್ಲಿ
219_P224_B2_L07_W06.tif : ತುಂಬಾ
219_P224_B2_L09_W02.tif : ಸೂಚ್ಯಂಕದೊಡನೆ
219_P224_B4_L02_W02.tif : ಶ್ರೀಮಂತವಾಗಿವೆ.
219_P224_B4_L08_W02.tif : ಹೆಚ್ಚಾಗಿ
219_P225_B2_L01_W03.tif : ಬೆಳವಣಿಗೆಯ
219_P225_B3_L02_W06.tif : ಪ್ರಮುಖರು
219_P225_B4_L06_W03.tif : ಪೂರ್ಣೋದ್ಯೋಗವನ್ನು
219_P225_B5_L02_W01.tif : ರಾಷ್ಟ್ರೀಯ
219_P225_B5_L03_W04.tif : ಪ್ರಕಾರ
219_P226_B3_L02_W02.tif : ಪೂರ್ಣೋದ್ಯೋಗ
219_P226_B5_L03_W01.tif : ಯನ್ನು
219_P226_B5_L03_W05.tif : ಉತ್ಪನ್ನ
219_P226_B6_L01_W06.tif : ಕೂಡಾ
219_P226_B8_L01_W05.tif : ತೋರಿಸಬಹುದು.
219_P227_B2_L06_W01.tif : ಹೂಡಿಕೆಯ
219_P227_B5_L03_W04.tif : ಉಳಿತಾಯ
219_P227_B8_L01_W05.tif : ಸಮತೋಲನದಲಿಲ್ಲದಿದ್ದರೆ
219_P227_B8_L02_W04.tif : ಅಸ್ಥಿರತೆ
219_P231_B4_L07_W06.tif : ಅಕ್ಷಯ
219_P231_B5_L01_W05.tif : ಒ೦ದು
219_P231_B5_L01_W07.tif : ಪುಸ್ತಕ.
219_P231_B5_L02_W05.tif : ಪೋರಬ೦ದರಿನಲ್ಲಿ
219_P231_B5_L06_W02.tif : ದಕ್ಷಿಣ
219_P231_B5_L07_W04.tif : 1914ರವರೆಗೆ
219_P231_B6_L01_W05.tif : ಸಾಮ್ರಾಜ್ಯಶಾಹಿಯ
219_P231_B6_L06_W02.tif : ನೇತೃತ್ವದಲ್ಲಿ
219_P232_B3_L05_W02.tif : ಹೋರಾಡಿ
219_P232_B4_L01_W03.tif : ಅಭಿಪ್ರಾಯಗಳು
219_P232_B5_L09_W06.tif : ವಿಕೇಂದ್ರೀಕರಣ
219_P232_B5_L12_W02.tif : ಪೂರ್ಣೋದ್ಯೋಗ
219_P232_B6_L01_W05.tif : ಮೌಲ್ಯ
219_P232_B6_L07_W05.tif : ಮೌಲ್ಯಗಳು
219_P233_B2_L01_W05.tif : ನಾಗರಿಕತೆಗೆ
219_P234_B2_L05_W04.tif : ಇಲ್ಲದಿದ್ದರೆ
219_P234_B3_L05_W01.tif : ಹೊರತು
219_P234_B3_L07_W03.tif : ದರ್ಮದರ್ಶಿಯಾಗಿರುತ್ತಾನೆ.
219_P234_B3_L09_W06.tif : ರಾಜ್ಯ
219_P234_B4_L09_W05.tif : ಒಳಗೊಡಿರುತ್ತದೆ.
219_P234_B4_L16_W06.tif : ನಿರ್ಧಾರವಾಗು
219_P235_B2_L07_W05.tif : ಅಹಿಂಸೆಗೆ
219_P235_B2_L08_W01.tif : ಸಿದ್ದಾಂತ
219_P235_B3_L09_W02.tif : ಅಗತ್ಯವೆಂದು
219_P235_B4_L04_W03.tif : ಅಳವಡಿಸಬೇಕು.
219_P235_B5_L04_W06.tif : ಯಂತ್ರದ
219_P235_B5_L05_W05.tif : ಕಲ್ಯಾಣವಿದೆ.
219_P235_B5_L05_W06.tif : ಇದು
219_P236_B4_L04_W03.tif : ಸಮುದಾಯದಿಂದ
219_P236_B4_L05_W05.tif : ಅಂತರಾಷ್ಟ್ರೀಯ
219_P236_B5_L09_W01.tif : Uಣನೆಗೆ
219_P237_B2_L01_W01.tif : ಗ್ರಾಮೀಣ
219_P237_B2_L04_W07.tif : ಬೆಲ
219_P237_B3_L04_W04.tif : ಕ್ರಮ
219_P237_B3_L13_W02.tif : ಗಿರಣಿ
219_P238_B2_L02_W03.tif : ಅಡಿಗಲ್ಲುಗಳಲ್ಲಿ
219_P238_B2_L09_W03.tif : ಮಾಡುತ್ತಾರೋ
219_P238_B2_L10_W03.tif : ಲಭ್ಯವಾಗುತ್ತದೆ.
219_P238_B3_L02_W02.tif : ಸಮಯವನ್ನು
219_P238_B3_L10_W02.tif : ಶ್ರಮದ
219_P238_B3_L11_W04.tif : ಮಂತ್ರವಾಯಿತು.
219_P238_B3_L12_W02.tif : ಬದುಕುವ
219_P238_B3_L15_W01.tif : ಎದುರಿಸಬೇಕಾಯಿತು.
219_P238_B4_L03_W06.tif : ವ್ಯವಸ್ಥೆಯ
219_P239_B2_L01_W04.tif : ಕೂಲಿಯ
219_P239_B2_L02_W06.tif : ನಿಗದಿಗೊಳಿಸುವುದರ
219_P239_B3_L04_W04.tif : ಸಾಮಾಜಿಕ
219_P239_B4_L02_W03.tif : ಬಯಸಿದ್ದರು.
219_P239_B4_L12_W02.tif : ಶರತ್ತುಗಳು
219_P239_B4_L13_W03.tif : ದೌರ್ಬಲ್ಯ
219_P240_B4_L06_W03.tif : ಎರಡು
219_P240_B5_L03_W01.tif : ಮತ್ತು
219_P240_B5_L07_W06.tif : ಮತ್ತು
219_P240_B5_L08_W01.tif : ರಫ್ತನ್ನು
219_P241_B3_L02_W04.tif : ಗ್ರಾಮರಾಜ್ಯ
219_P241_B4_L07_W02.tif : ಸ್ಥಾಪಿಸುವುದು.
219_P241_B4_L08_W06.tif : ನಿರ್ಮಲೀಕರಣ
219_P241_B4_L09_W05.tif : ಪ್ರಾಣಿಗಳಿಂದ
219_P241_B4_L12_W05.tif : ಪಂಚಾಯತ್
219_P243_B3_L02_W05.tif : ಅನುಗುಣವಾಗಿರಬೇಕು.
219_P243_B3_L11_W05.tif : ವೈವಿದ್ಯಪೂರ್ಣ
219_P243_B3_L11_W07.tif : ಅನುಸಾರ
219_P243_B3_L13_W06.tif : ಮತ್ತು
219_P245_B4_L03_W02.tif : ನಿರ್ಮಾಣದ
